FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,COUNTY,COUNTYCC,COUNTYNS,CBSA,MEMI,CSA,METDIV,VTD,VTDI,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,POP100,HU100,INTPTLAT,INTPTLON,LSADC,GEOID20,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,P0030009,P0030010,P0030011,P0030012,P0030013,P0030014,P0030015,P0030016,P0030017,P0030018,P0030019,P0030020,P0030021,P0030022,P0030023,P0030024,P0030025,P0030026,P0030027,P0030028,P0030029,P0030030,P0030031,P0030032,P0030033,P0030034,P0030035,P0030036,P0030037,P0030038,P0030039,P0030040,P0030041,P0030042,P0030043,P0030044,P0030045,P0030046,P0030047,P0030048,P0030049,P0030050,P0030051,P0030052,P0030053,P0030054,P0030055,P0030056,P0030057,P0030058,P0030059,P0030060,P0030061,P0030062,P0030063,P0030064,P0030065,P0030066,P0030067,P0030068,P0030069,P0030070,P0030071,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0040012,P0040013,P0040014,P0040015,P0040016,P0040017,P0040018,P0040019,P0040020,P0040021,P0040022,P0040023,P0040024,P0040025,P0040026,P0040027,P0040028,P0040029,P0040030,P0040031,P0040032,P0040033,P0040034,P0040035,P0040036,P0040037,P0040038,P0040039,P0040040,P0040041,P0040042,P0040043,P0040044,P0040045,P0040046,P0040047,P0040048,P0040049,P0040050,P0040051,P0040052,P0040053,P0040054,P0040055,P0040056,P0040057,P0040058,P0040059,P0040060,P0040061,P0040062,P0040063,P0040064,P0040065,P0040066,P0040067,P0040068,P0040069,P0040070,P0040071,P0040072,P0040073,H0010001,H0010002,H0010003,P0050001,P0050002,P0050003,P0050004,P0050005,P0050006,P0050007,P0050008,P0050009,P0050010
PLST,GA,700,00,00,000,0041239,7000000US13171001711,13171001711,3,5,13,01705317,171,H1,00326713,12060,1,122,99999,001711,A,14318301,156989,BARNESVILLE FBC,BARNESVILLE FBC,N,3487,1597,+33.0563456,-084.1601914,00,13171001711,3487,3314,1166,2058,2,35,1,52,173,159,65,25,7,1,37,18,4,0,1,0,0,0,1,0,0,13,9,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3487,114,3373,3235,1139,2046,2,34,1,13,138,124,65,22,6,1,11,14,4,0,0,0,0,0,1,0,0,13,9,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2601,2507,885,1554,2,33,1,32,94,87,20,17,6,0,25,14,4,0,0,0,0,0,1,0,0,7,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2601,72,2529,2457,870,1542,2,32,1,10,72,65,20,16,5,0,9,10,4,0,0,0,0,0,1,0,0,7,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597,1397,200,111,40,40,0,0,0,71,28,0,43
PLST,GA,700,00,00,000,0041240,7000000US13171001713,13171001713,3,5,13,01705317,171,H1,00326713,12060,1,122,99999,001713,A,97613580,987215,L C S C,L C S C,N,4552,1655,+33.0338399,-084.1760703,00,13171001713,4552,4392,3115,1197,5,29,1,45,160,144,49,47,9,2,26,7,3,0,1,0,0,0,0,0,0,12,5,0,0,0,1,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4552,114,4438,4314,3085,1186,2,29,1,11,124,112,46,41,9,2,4,7,3,0,0,0,0,0,0,0,0,11,5,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3813,3721,2587,1075,5,25,1,28,92,88,16,38,9,1,15,6,3,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3813,80,3733,3659,2562,1066,2,25,1,3,74,71,16,34,9,1,2,6,3,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,1529,126,869,113,0,0,113,0,756,756,0,0
PLST,GA,700,00,00,000,0041241,7000000US13171001714,13171001714,3,5,13,01705317,171,H1,00326713,12060,1,122,99999,001714,A,149916828,2403470,MILNER,MILNER,N,5768,2342,+33.1196976,-084.1959231,00,13171001714,5768,5540,4739,715,9,22,2,53,228,221,39,96,21,0,58,4,1,0,2,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5768,111,5657,5465,4705,713,5,22,2,18,192,185,39,96,21,0,22,4,1,0,2,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4469,4336,3731,532,9,18,2,44,133,129,7,71,6,0,42,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4469,79,4390,4280,3712,531,5,18,2,12,110,106,7,71,6,0,19,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2342,2151,191,0,0,0,0,0,0,0,0,0,0
PLST,GA,700,00,00,000,0041242,7000000US1317101712A,1317101712A,3,5,13,01705317,171,H1,00326713,12060,1,122,99999,01712A,A,65197274,530190,CHAPPELL MILL V FD,CHAPPELL MILL V FD,N,1983,746,+33.1730071,-084.0823434,00,1317101712A,1983,1877,1657,174,4,11,0,31,106,102,20,34,12,0,35,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,70,1913,1831,1637,174,3,11,0,6,82,78,20,33,12,0,13,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1521,1459,1279,142,4,10,0,24,62,61,6,27,4,0,23,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1521,50,1471,1425,1268,142,3,10,0,2,46,45,6,27,4,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,707,39,0,0,0,0,0,0,0,0,0,0
PLST,GA,700,00,00,000,0041243,7000000US1317101712B,1317101712B,3,5,13,01705317,171,H1,00326713,12060,1,122,99999,01712B,A,65620893,607241,SENIOR CITIZEN BLDG,SENIOR CITIZEN BLDG,N,1969,898,+33.0606913,-084.0986497,00,1317101712B,1969,1893,1192,680,1,2,0,18,76,68,30,12,3,0,13,8,2,0,0,0,0,0,0,0,0,7,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,41,1928,1863,1181,679,1,2,0,0,65,60,30,12,3,0,5,8,2,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529,1477,946,516,1,2,0,12,52,46,17,10,2,0,9,7,1,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529,26,1503,1458,940,515,1,2,0,0,45,41,17,10,2,0,4,7,1,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,815,83,0,0,0,0,0,0,0,0,0,0
PLST,GA,700,00,00,000,0041244,7000000US1317101712C,1317101712C,3,5,13,01705317,171,H1,00326713,12060,1,122,99999,01712C,A,82597528,1359224,REDBONE,REDBONE,N,741,323,+32.9885180,-084.0836455,00,1317101712C,741,710,606,90,0,4,0,10,31,28,8,6,3,0,9,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,25,716,691,597,90,0,4,0,0,25,24,8,6,3,0,5,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,587,508,70,0,4,0,5,21,19,3,6,3,0,5,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,16,592,574,500,70,0,4,0,0,18,17,3,6,3,0,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,298,25,0,0,0,0,0,0,0,0,0,0
PLST,GA,700,00,00,000,0041245,7000000US13173000001,13173000001,3,5,13,01705317,173,H1,00348102,46660,1,999,99999,000001,A,509030778,8418857,LAKELAND,LAKELAND,N,9877,4069,+31.0284478,-083.0629634,00,13173000001,9877,9300,6794,2173,40,81,20,192,577,544,131,128,23,6,212,16,2,10,10,1,3,2,0,0,0,29,13,3,2,5,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9877,572,9305,8892,6595,2138,31,81,14,33,413,391,131,117,21,6,75,16,2,10,7,1,3,2,0,0,0,18,5,3,0,5,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7326,6966,5139,1597,27,70,9,124,360,340,43,94,15,6,153,11,0,10,7,1,0,0,0,0,0,18,13,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7326,370,6956,6705,5010,1578,22,70,9,16,251,241,43,89,13,6,61,11,0,10,7,1,0,0,0,0,0,8,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4069,3570,499,273,260,196,0,64,0,13,0,0,13
PLST,GA,700,00,00,000,0041246,7000000US13175000003,13175000003,3,5,13,01705317,175,H1,00346568,20140,2,999,99999,000003,A,12159200,110183,FBC - FLC,FBC - FLC,N,5589,2428,+32.5511476,-082.9384959,00,13175000003,5589,5409,3156,1997,4,197,1,54,180,177,57,40,15,0,45,6,0,0,12,0,0,0,0,2,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5589,139,5450,5324,3125,1979,4,196,1,19,126,124,54,38,15,0,2,6,0,0,7,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4408,4298,2639,1456,4,151,1,47,110,107,24,30,6,0,34,6,0,0,5,0,0,0,0,2,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4408,104,4304,4228,2612,1445,4,150,1,16,76,74,24,30,6,0,2,6,0,0,4,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2428,2242,186,234,157,0,0,157,0,77,0,0,77
PLST,GA,700,00,00,000,0041247,7000000US13175000004,13175000004,3,5,13,01705317,175,H1,00346568,20140,2,999,99999,000004,A,20866923,130117,CALHOUN PARK,CALHOUN PARK,N,10008,4616,+32.5328955,-082.9113804,00,13175000004,10008,9752,1771,7763,18,101,0,99,256,234,124,19,13,0,26,33,4,0,15,0,0,0,0,0,0,17,9,2,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10008,169,9839,9613,1738,7720,17,101,0,37,226,214,121,18,13,0,14,33,4,0,11,0,0,0,0,0,0,12,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7324,7155,1540,5446,15,80,0,74,169,147,77,14,8,0,13,22,1,0,12,0,0,0,0,0,0,17,9,2,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7324,114,7210,7063,1518,5428,15,80,0,22,147,135,77,13,8,0,6,22,1,0,8,0,0,0,0,0,0,12,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4616,4048,568,459,442,0,0,442,0,17,0,0,17
PLST,GA,700,00,00,000,0041248,7000000US13175000005,13175000005,3,5,13,01705317,175,H1,00346568,20140,2,999,99999,000005,A,90593074,1356875,FIRE DEPT STA #5,FIRE DEPT STA #5,N,5305,2193,+32.5642860,-082.9572460,00,13175000005,5305,5117,3707,1204,22,127,3,54,188,184,54,49,7,3,54,1,0,0,10,0,0,4,1,1,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5305,126,5179,5044,3690,1197,19,127,3,8,135,131,52,43,7,3,13,1,0,0,9,0,0,1,1,1,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4177,4048,2972,916,17,105,3,35,129,126,32,32,1,3,47,0,0,0,6,0,0,3,1,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4177,84,4093,4008,2960,916,16,105,3,8,85,82,32,27,1,3,11,0,0,0,6,0,0,0,1,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2193,2062,131,51,0,0,0,0,0,51,0,0,51
PLST,GA,700,00,00,000,0041249,7000000US13175000007,13175000007,3,5,13,01705317,175,H1,00346568,20140,2,999,99999,000007,A,142390156,4530774,BUCKEYE,BUCKEYE,N,1452,718,+32.6464908,-082.8613513,00,13175000007,1452,1388,816,539,6,4,2,21,64,63,40,2,3,0,11,1,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452,52,1400,1345,801,532,0,4,2,6,55,55,40,2,3,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,1084,640,418,6,4,2,14,44,43,27,2,1,0,8,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,35,1093,1055,630,415,0,4,2,4,38,38,27,2,1,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,607,111,0,0,0,0,0,0,0,0,0,0
PLST,GA,700,00,00,000,0041250,7000000US13175000008,13175000008,3,5,13,01705317,175,H1,00346568,20140,2,999,99999,000008,A,198805325,1104641,BURCH,BURCH,N,642,344,+32.2306534,-082.9314970,00,13175000008,642,624,535,75,4,3,0,7,18,16,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,642,11,631,619,535,75,4,2,0,3,12,11,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,523,513,433,74,0,3,0,3,10,8,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,523,5,518,510,433,74,0,2,0,1,8,7,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,344,289,55,0,0,0,0,0,0,0,0,0,0
PLST,GA,700,00,00,000,0041251,7000000US13175000010,13175000010,3,5,13,01705317,175,H1,00346568,20140,2,999,99999,000010,A,121394466,1706099,CADWELL,CADWELL,N,1252,566,+32.3331008,-083.0409966,00,13175000010,1252,1208,1080,111,0,7,0,10,44,39,4,22,0,0,12,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252,28,1224,1197,1078,110,0,6,0,3,27,24,2,18,0,0,3,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985,959,859,86,0,7,0,7,26,22,0,15,0,0,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985,15,970,954,859,86,0,6,0,3,16,14,0,11,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,492,74,12,12,0,12,0,0,0,0,0,0
PLST,GA,700,00,00,000,0041252,7000000US13175000011,13175000011,3,5,13,01705317,175,H1,00346568,20140,2,999,99999,000011,A,169864170,1902551,BREWTON,BREWTON,N,2653,1190,+32.5973481,-082.7686029,00,13175000011,2653,2570,1998,527,1,5,0,39,83,78,32,22,4,2,13,0,2,0,2,0,0,0,0,0,1,5,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2653,74,2579,2504,1974,524,1,3,0,2,75,72,32,22,4,2,8,0,1,0,2,0,0,0,0,0,1,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2033,1969,1569,368,1,5,0,26,64,60,21,22,2,2,8,0,2,0,2,0,0,0,0,0,1,4,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2033,43,1990,1928,1554,368,1,3,0,2,62,59,21,22,2,2,8,0,1,0,2,0,0,0,0,0,1,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,1048,142,15,0,0,0,0,0,15,0,0,15
PLST,GA,700,00,00,000,0041253,7000000US13175000012,13175000012,3,5,13,01705317,175,H1,00346568,20140,2,999,99999,000012,A,97018038,782600,DUDLEY,DUDLEY,N,1515,619,+32.5236838,-083.0816529,00,13175000012,1515,1486,1209,267,3,4,2,1,29,29,13,11,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515,8,1507,1481,1205,266,3,4,2,1,26,26,13,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174,1160,932,218,3,4,2,1,14,14,5,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174,5,1169,1157,929,218,3,4,2,1,12,12,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,571,48,4,0,0,0,0,0,4,0,0,4
PLST,GA,700,00,00,000,0041254,7000000US13175000013,13175000013,3,5,13,01705317,175,H1,00346568,20140,2,999,99999,000013,A,164385452,1577823,HAMPTON MILL,HAMPTON MILL,N,2684,1165,+32.4332689,-083.0630051,00,13175000013,2684,2592,2200,360,6,9,0,17,92,84,17,42,7,0,6,7,1,0,1,0,0,2,1,0,0,8,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2684,28,2656,2567,2188,359,6,9,0,5,89,83,17,42,7,0,6,7,1,0,1,0,0,1,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2044,1997,1715,258,6,9,0,9,47,41,5,27,0,0,2,3,0,0,1,0,0,2,1,0,0,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2044,24,2020,1975,1703,257,6,9,0,0,45,40,5,27,0,0,2,3,0,0,1,0,0,1,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165,1041,124,0,0,0,0,0,0,0,0,0,0
